Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature
Miley Cyrus,Midnight Sky,51,0.705,0.814,4,-5.466,0,0.0346,0.00115,,0.203,0.259,110,223279,4
Roll The Bones,Shakey Graves,52,0.582,0.373,1,-12.826,1,0.0326,0.803,,0.112,0.182,113.218,4.0712,4
"Johann Sebastian Bach, Yo-Yo Ma","Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",30,0.275,0.157,7,-18.752,1,0.0636,0.89,,0.186,0.304,73.289,2.538,4
The Electric Prunes,I Had Too Much to Dream (Last Night),38,0.341,0.714,7,-7.998,0,0.0404,0.354,,0.31,0.412,147.604,178144,4
Perfume Genius,Queen,18,0.418,0.547,2,-4.932,1,0.0295,0.211,,0.188,0.13,131.983,230720,4
DJ BORING,Gardenia,54,0.684,0.691,11,-8.905,0,0.0522,0.000453,,0.0593,0.554,124.007,330458,4
Paul Westerberg,Dyslexic Heart,56,0.637,0.902,8,-5.064,1,0.0292,0.0391,,0.128,0.843,136.572,271200,4
The Cure,Apart,37,0.549,0.425,11,-15.87,0,0.0292,0.404,,0.362,0.507,82.101,393987,4
Sisters of Mercy,Alice,40,0.501,0.67,6,-7.683,0,0.0589,0.000509,,0.0928,0.504,146.204,214936,4
Dave Stewart,I Know How You Feel,61,0.454,0.506,1,-10.104,1,0.0377,0.419,,0.212,0.058,81.931,155864,4
Mitski,Me and My Husband,62,0.497,0.639,7,-5.31,1,0.0273,0.0478,,0.39,0.766,171.95,137142,4
Dirty Mac,Yer Blues - Live,44,0.405,0.871,11,-8.399,1,0.0964,0.00464,,0.665,0.759,111.93,266600,4
Ronnie Atkins,Real,97,0.494,0.967,9,-6.492,1,0.0545,0.000245,,0.396,0.595,126.052,238960,4
Sara Evans,Born to Fly,39,0.612,0.663,9,-9.314,1,0.035,0.00931,,0.0637,0.558,100.178,5.606,4
Reach Out,"Sufjan Stevens, Angelo De Augustine",41,0.562,0.315,7,-14.286,1,0.0395,0.928,,0.11,0.324,82.982,3.722416667,4
Grandmaster Flash & The Furious Five,Scorpio,35,0.835,0.659,11,-13.095,0,0.0617,0.00326,,0.389,0.629,122.76,294107,4
L√òL√ò,death wish,44,0.627,0.819,6,-2.122,0,0.0539,0.0526,,0.0838,0.937,90.037,197301,4
my bloody valentine,in another way,22,0.416,0.821,11,-14.309,1,0.101,0.00395,,0.455,0.168,118.303,330907,4
Wesley Schultz,My City of Ruins,25,0.436,0.152,3,-14.846,1,0.0526,0.94,,0.114,0.158,147.623,4.27996667,4
Jimmie Vaughan,Dengue Woman Blues,35,0.393,0.358,11,-9.598,0,0.0471,0.33,,0.12,0.598,180.075,383760,3
Ryan Woods,how i'm feeling,45,0.379,0.314,2,-9.05,1,0.0499,0.622,,0.127,0.165,134.032,171000,3
Black Veil Brides,Fields of Bone,50,0.252,0.957,3,-2.318,0,0.473,0.00268,,0.0834,0.192,187.853,199788,4
Dudu Aharon,◊ê◊î◊ë◊î ◊û◊û◊ë◊ò ◊®◊ê◊©◊ï◊ü,44,0.805,0.77,1,-5.976,0,0.0506,0.348,,0.306,0.658,103.944,182625,4
Alana Springsteen,Always Gonna Love You,65,0.576,0.474,11,-5.504,1,0.0376,0.625,,0.0943,0.355,143.998,3.80275,4
"Lady Gaga, Bradley Cooper",Shallow,61,0.572,0.385,6,-6.362,1,0.0308,0.371,,0.231,0.323,95.799,3.59555,4
Bloc Party,Helicopter,61,0.47,0.954,11,-3.631,0,0.134,0.000159,,0.405,0.412,170.1,220173,4
Rob Zombie,American Witch,42,0.552,0.946,7,-4.064,1,0.108,0.0115,,0.0801,0.21,117.753,227987,4
Korn,Word Up!,74,0.577,0.94,7,-4.439,0,0.0361,2.42E-05,,0.347,0.818,116.045,172667,4
Nas,EPMD,66,0.692,0.708,6,-6.257,1,0.271,0.0143,,0.0938,0.563,95.022,153996,4
Eric Clapton,Riding with the King,39,0.462,0.796,8,-6.202,1,0.0322,0.384,,0.296,0.824,204.028,264240,4
The Strokes,Reptilia,49,0.489,0.649,6,-5.11,1,0.0336,0.000603,,0.101,0.77,158.009,219827,4
pinkpirate,Laying out Your Web,68,0.306,0.0862,5,-19.45,1,0.0407,0.981,,0.105,0.108,82.585,180000,4
Santana,Into the Night (feat. Chad Kroeger),38,0.595,0.844,10,-4.678,1,0.0331,0.0137,,0.234,0.603,127.981,222440,4
David Ramirez,My Love is a Hurricane,40,0.6,0.663,4,-5.091,1,0.0318,0.611,,0.0964,0.3,118.089,229613,4
Backstreet Boys,Time,78,0.567,0.47,,-8.152,1,0.0282,0.0624,,0.155,0.277,78.997,3.911116667,4
Frank Carter & The Rattlesnakes,My Town (feat. Joe Talbot),42,0.591,0.947,,-3.259,1,0.0838,0.065,,0.23,0.542,177.064,164485,4
The Big Moon,Your Light,39,0.595,0.714,,-8.9,1,0.0277,0.00378,,0.242,0.399,128.011,307076,4
"Asha Bhosle, Abhijeet",Zara Sa Jhoom Loon Main,21,0.606,0.552,,-12.537,0,0.0764,0.681,,0.191,0.865,130.653,5.894883333,4
Jesse Cook,I Put A Spell On You,46,0.42,0.373,,-9.302,0,0.032,0.922,,0.101,0.322,174.311,178651,3
Supertramp,Fool's Overture,69,0.406,0.306,,-10.482,1,0.0372,0.313,,0.0727,0.073,135.272,652560,4
Daryl Hall & John Oates,You Make My Dreams (Come True),57,0.751,0.501,,-12.151,1,0.0551,0.234,,0.0467,0.902,167.057,190627,4
Juanito Valderrama,El Emigrante,46,0.779,0.411,,-9.22,1,0.0546,0.783,,0.0763,0.604,115.023,211700,4
No Love For The Middle Child,Bullets in the Dark (feat. MOD SUN),23,0.673,0.923,,-3.628,0,0.0521,0.0107,,0.12,0.946,139.969,181547,4
The Golden Dawn,Starvation,66,0.554,0.483,,-20.442,1,0.0319,0.317,,0.222,0.932,127.628,172947,4
Fuzon,Mora Saiyaan,38,0.652,0.516,,-9.946,1,0.0315,0.33,,0.0918,0.417,80.093,6.871116667,4
Honors,Bodied,55,0.666,0.535,,-5.854,1,0.0405,0.000526,,0.0189,0.224,99.947,178593,4
Biffy Clyro,End Of,33,0.474,0.956,,-4.442,0,0.0809,0.00124,,0.114,0.589,168.148,277427,3
Chiiild,Pirouette,46,0.741,0.598,,-7.496,0,0.0271,0.146,,0.321,0.629,91.99,177227,4
Empress Of,One Breath,64,0.379,0.312,,-10.062,1,0.0389,0.869,,0.0903,0.0389,125.353,204293,4
"Lata Mangeshkar, C. Ramchandra",Sham Dhale Khidki Tale,33,0.525,0.399,,-8.427,1,0.0952,0.949,,0.0527,0.941,182.621,3.693783333,3
◊ó◊ï◊ë◊ô,◊ë◊ï◊ê◊ô ◊û◊ó◊®,60,0.755,0.512,,-8.41,1,0.0748,0.294,,0.0991,0.692,139.982,178286,4
Elderbrook,Talking,40,0.897,0.569,,-9.822,1,0.0529,0.0944,,0.108,0.415,114.981,202845,4
Grimes,REALiTi (Demo),45,0.721,0.668,,-9.949,0,0.0322,0.515,,0.08,0.725,115.029,267130,4
La Ramona,Br√≠o,59,0.459,0.664,,-5.707,1,0.0551,0.00607,,0.112,0.172,170.04,216788,3
Hot Mulligan,Featuring Mark Hoppus,75,0.51,0.98,,-3.341,1,0.105,0.000722,,0.339,0.4,147.991,173800,4
Oasis,Rock ‚Äòn‚Äô Roll Star - Remastered,63,0.315,0.975,,-3.21,1,0.0703,0.000558,,0.467,0.435,138.215,322947,4
Assaf Amdursky,◊ê◊™ ◊ï◊ê◊†◊ô ◊†◊ï◊°◊¢◊ô◊ù ◊ú◊ê◊ò,50,0.537,0.371,,-12.68,1,0.0289,0.634,,0.0928,0.299,143.839,252770,4
"The Paper Kites, Lucy Rose",For All You Give (feat. Lucy Rose),76,0.498,0.141,,-17.14,0,0.0386,0.956,,0.109,0.352,139.099,3.18725,4
George Jones,Who's Gonna Fill Their Shoes,36,0.441,0.262,,-13.435,1,0.0301,0.672,,0.133,0.317,138.327,3.252216667,4
Karsh Kale,Across The Ocean,44,0.522,0.679,,-7.88,1,0.0333,0.074,,0.101,0.219,91.014,313889,4
Eyal Golan,◊ú◊ê ◊û◊ë◊ô◊†◊î ◊¢◊ë◊®◊ô◊™,60,0.785,0.709,,-5.992,0,0.0399,0.0226,,0.0889,0.687,128.006,250150,4
"Asha Bhosle, Zeenat Aman, Anil Dhawan",Chura Liya Hai Tumne Jo Dil Ko (with Dialogues),34,0.392,0.267,,-12.276,0,0.037,0.943,,0.111,0.598,81.735,5.23755,4
Bullet For My Valentine,The Last Fight,43,0.299,0.971,,-3.118,1,0.142,0.000456,,0.283,0.336,184.549,259307,4
Veil Of Maya,Viscera,63,0.537,0.96,,-3.705,1,0.0594,0.000175,,0.0892,0.382,137.986,220000,4
Zero 9:36,Adrenaline - Acoustic,46,0.538,0.444,,-5.752,0,0.0359,0.612,,0.167,0.417,69.956,198857,4
Billy Raffoul,Dark Four Door,25,0.727,0.215,,-11,1,0.0534,0.942,,0.1,0.202,118.225,3.47163333,4
Ruth Brown,5-10-15 Hours,58,0.859,0.244,,-13.397,1,0.0562,0.765,,0.126,0.875,121.962,195467,4
Destroy Boys,Crybaby,47,0.416,0.944,,-2.485,1,0.0394,0.000302,,0.306,0.624,97.018,190927,4
Young the Giant,My Body,58,0.488,0.909,,-6.591,1,0.0929,0.0011,,0.456,0.643,129.774,244400,4
Hollow,Caterpillar,31,0.401,0.764,,-5.476,1,0.145,0.00705,,0.0506,0.109,99.949,205200,4
Masked Wolf,Astronaut In The Ocean,45,0.778,0.695,,-6.865,0,0.0913,0.175,,0.15,0.472,149.996,132780,4
CHAI,ACTION,35,0.695,0.986,,-10.146,0,0.0553,1.46E-05,,0.079,0.914,150.002,70894,4
Efraim Shamir,◊¢◊®◊ë ◊©◊ú ◊ô◊ï◊ù ◊ë◊î◊ô◊®,37,0.444,0.554,,-10.946,1,0.0279,0.0087,,0.113,0.427,132.661,307667,4
The Friary,David Keenan,34,0.593,0.334,,-7.545,1,0.0518,0.781,,0.107,0.394,95.308,4.167333333,4
The Polar Boys,Let Go,44,0.581,0.833,,-6.509,1,0.0547,0.114,,0.0748,0.557,170.039,207238,4
Osher Cohen,◊õ◊ú ◊î◊ñ◊û◊ü ◊ê◊ï◊û◊®◊™,34,0.578,0.558,,-6.492,0,0.0356,0.475,,0.261,0.597,148.022,214054,4
"Alexander Glazunov, Alexander Rudin, Moscow Philharmonic Orchestra, Igor Golovschin","Chant du ménéstrel, Op. 71: Chant du menestrel for Cello and Orchestra, Op. 71",65,0.171,0.0167,,-32.52,0,0.0437,0.986,,0.0822,0.1,92.954,4.073333333,3
Mortal Sin,Voyage Of The Disturbed,60,0.231,0.988,,-6.128,1,0.215,3.51E-05,,0.0613,0.3,174.865,306453,4
Johnny Rodriguez,Ridin' My Thumb To Mexico,28,0.628,0.321,,-9.718,1,0.0292,0.972,,0.253,0.666,90.259,2.103333333,4
All Them Witches,Elk.Blood.Heart,25,0.425,0.437,,-8.133,0,0.0354,0.0732,,0.32,0.137,131.795,352074,3
grandson,We Did It!!!,54,0.284,0.789,,-7.927,1,0.473,0.000328,,0.562,0.597,169.2,168736,4
The Vines,Ride,68,0.593,0.938,,-3.075,1,0.0426,0.00189,,0.0424,0.657,125.925,156213,4
Glass Animals,Life Itself,47,0.699,0.67,,-6.219,1,0.0347,0.0147,,0.356,0.556,111.988,281407,4
Pearl Jam,Do the Evolution,29,0.466,0.981,,-5.011,1,0.063,0.00041,,0.0673,0.325,140.643,231253,4
Black Rebel Motorcycle Club,Spread Your Love,27,0.415,0.901,,-3.124,1,0.0428,0.00987,,0.136,0.424,128.216,225333,4
Frances,Eclipse,38,0.653,0.335,,-10.068,1,0.0318,0.882,,0.159,0.108,125.241,154044,4
Migos,Need It,31,0.852,0.745,,-3.667,0,0.171,0.0313,,0.0824,0.897,148.007,195681,4
Thirty Seconds To Mars,Walk On Water,75,0.495,0.787,,-6.89,1,0.0368,9.16E-05,,0.167,0.388,140.003,185467,4
Wilco,Random Name Generator,89,0.621,0.962,,-6.469,1,0.0454,0.282,,0.132,0.653,143.99,229489,4
Digable Planets,Jettin',49,0.843,0.585,,-14.268,1,0.0652,0.64,,0.131,0.835,91.937,279373,4
KA$HDAMI,Look N The Mirror!,43,0.68,0.679,,-9.303,0,0.323,0.868,,0.0981,0.657,95.998,85521,3
Chelsea McGough,Walkabout,67,0.508,0.251,,-10.493,1,0.0286,0.562,,0.11,0.122,120.023,251245,4
Agar Agar,Shivers,41,0.694,0.401,,-10.796,1,0.0606,0.0372,,0.104,0.637,77.758,378480,1
Morgan Wallen,Whiskey Glasses,52,0.614,0.68,,-4.58,1,0.0289,0.369,,0.115,0.707,149.959,3.905783333,4
Ember Falls,We Are Become Fire,37,0.343,0.99,,-3.967,0,0.175,0.000713,,0.0757,0.128,170.093,264520,4
Fantastic Negrito,Hump Thru the Winter,39,0.728,0.697,,-5.573,1,0.179,0.187,,0.146,0.539,76.06,234188,4
Sha Na Na,Come Go with Me - Live at Woodstock,21,0.382,0.557,,-12.81,1,0.0418,0.075,,0.678,0.684,145.329,152440,4
Paradise Lost,Faith Divides Us - Death Unites Us,43,0.495,0.722,,-6.677,0,0.0334,0.000141,,0.0879,0.219,124.086,263640,4
Everclear,Santa Monica,46,0.491,0.942,,-5.333,1,0.132,0.156,,0.367,0.387,100.446,191507,4
Justin Townes Earle,If I Was The Devil,31,0.535,0.432,,-12.438,1,0.0362,0.843,,0.108,0.287,89.712,154653,4
CRX,Broken Bones,43,0.352,0.571,,-3.801,0,0.0441,3.00E-05,,0.125,0.53,99.202,211373,3
The Hives,Tick Tick Boom,13,0.554,0.831,,-3.428,0,0.136,0.000545,,0.188,0.254,135.084,222267,4
Powfu,the way that you see me (feat. Ayleen Valentine),75,0.548,0.341,,-11.667,0,0.397,0.708,,0.121,0.34,71.573,182417,4
Caf√© Shahor Hazak,Rak Laalot,61,0.674,0.746,,-3.457,0,0.247,0.0815,,0.0772,0.342,92.04,180652,4
Healy,Part of Me,26,0.874,0.333,,-7.971,1,0.17,0.441,,0.093,0.593,147.989,201081,4
Marillion,Seasons End,36,0.267,0.399,,-11.615,0,0.0298,0.393,,0.123,0.0988,112.038,479423,4
Children Of Bodom,Platitudes and Barren Words,35,0.316,0.963,,-7.237,1,0.0586,6.20E-06,,0.343,0.422,179.965,253613,4
Muddy Waters,Mannish Boy,10,0.598,0.735,,-10.882,1,0.0973,0.44,,0.681,0.615,111.129,321133,3
YVS VILLAGE,Program,33,0.897,0.939,,-4.053,1,0.171,0.108,,0.0782,0.913,120.013,121558,4
Chicago,Hard Habit to Break - 2006 Remaster,44,0.584,0.612,,-5.833,1,0.0283,0.448,,0.171,0.402,81.182,283733,4
South of Eden,The Talk,45,0.3,0.807,,-6.465,1,0.0455,0.00125,,0.241,0.65,144.703,216504,3
Sharon Van Etten,A Crime (By Big Red Machine),53,0.262,0.9,,-4.172,0,0.0523,0.0485,,0.412,0.312,156.051,170321,4
Rico Nasty,Pussy Poppin (I Don't Really Talk Like This),50,0.936,0.82,,-2.554,1,0.325,0.163,,0.0707,0.896,94.991,116211,4
Current Joys,Kids,8,0.827,0.66,,-9.669,1,0.0337,0.508,,0.0756,0.904,113.449,269143,4
The Chicks,Goodbye Earl,50,0.705,0.7,,-7.38,1,0.0295,0.0192,,0.0755,0.765,122.841,4.310666667,4
Aoife O'Donovan,Nebraska - Acoustic,53,0.523,0.108,,-12.895,1,0.0357,0.937,,0.143,0.334,147.524,3.81045,4
IDLES,War,30,0.24,0.956,,-3.335,1,0.07,3.39E-05,,0.0579,0.205,93.486,187451,4
Yot Club,YKWIM?,27,0.372,0.537,,-7.623,1,0.0305,0.937,,0.287,0.228,123.735,212750,3
Ravid Plotnik,◊ô◊ï◊ù ◊õ◊ô◊§◊ï◊® ◊ë◊õ◊§◊® ◊°◊ô◊®◊ß◊ô◊ü,56,0.727,0.412,,-14.54,0,0.125,0.505,,0.12,0.712,82,293160,4
Life in Sweatpants,Good 2 Yourself,32,0.645,0.725,,-8.44,1,0.0714,0.0953,,0.0879,0.67,109.024,230089,4
No Fit State,Tightrope,49,0.46,0.915,,-6.421,0,0.299,0.0134,,0.636,0.273,102.555,186293,4
Ian Munsick,Long Haul,1,0.506,0.627,,-7.851,1,0.0273,0.423,,0.0755,0.296,141.89,3.854433333,4
Exciter,Heavy Metal Maniac,40,0.219,0.919,,-5.379,1,0.0833,4.00E-06,,0.164,0.399,119.522,227453,4
Boyish,Superstar,22,0.662,0.629,,-7.879,1,0.0262,0.313,,0.219,0.503,111.026,172117,4
Bush,Glycerine,51,0.421,0.335,,-11.384,1,0.0324,0.0342,,0.0944,0.0889,114.227,266493,4
Crowder,Run Devil Run,79,0.429,0.953,,-3.26,1,0.179,0.0361,,0.56,0.766,174.646,206387,4
Samla Mammas Manna,Dundrets Fr√∂jder,39,0.471,0.576,,-12.748,0,0.057,0.0373,,0.113,0.607,129.092,646493,4
Slayer,South Of Heaven,10,0.31,0.991,,-3.769,0,0.316,0.000132,,0.0969,0.0395,140.071,298533,4
Serj Tankian,Elasticity,32,0.464,0.987,,-2.169,1,0.0909,0.00342,,0.0806,0.196,95.015,241101,4
Teni,MOSLADO,64,0.891,0.614,,-7.749,0,0.0745,0.0431,,0.123,0.655,109.938,206000,4
Itay Levi,◊©◊ï◊®◊ì◊ô◊ù ◊ê◊î◊ë◊î,71,0.365,0.713,,-6.003,0,0.0383,0.198,,0.0839,0.347,82.258,230691,4
Funeral For A Friend,Juneau,31,0.464,0.733,,-3.945,1,0.0327,0.000309,,0.162,0.229,103.28,216853,4
Robert Randolph & The Family Band,Shake It,42,0.351,0.964,,-3.745,0,0.12,0.000697,,0.181,0.496,185.923,239853,4
LOSER,On The Edge,61,0.513,0.719,,-5.457,1,0.0325,0.000245,,0.121,0.289,88.982,207333,4
The Bones of J.R. Jones,I See You,60,0.34,0.757,,-5.632,0,0.0454,0.00163,,0.0648,0.637,177.783,227207,4
Widespread Panic,And It Stoned Me,33,0.478,0.62,,-9.887,1,0.037,0.162,,0.366,0.573,160.302,341520,4
James Righton,Release Party,40,0.788,0.362,,-6.18,1,0.0365,0.258,,0.0709,0.872,102.018,261427,4
The Stone Roses,I Wanna Be Adored - Remastered,38,0.494,0.862,,-9.158,0,0.0273,0.012,,0.228,0.59,112.596,292800,4
Britney Spears,Radar,66,0.642,0.722,,-4.845,0,0.167,0.293,,0.337,0.513,127.959,3.820216667,4
Gnarlah,Fix Me,38,0.484,0.768,,-6.265,1,0.0568,0.000149,,0.34,0.413,109.967,177830,4
Joe Bonamassa,Let Me Love You Baby - Live,50,0.406,0.7,,-7.411,0,0.0491,0.0425,,0.969,0.709,89.158,335956,4
The Jesus and Mary Chain,April Skies,43,0.545,0.717,,-6.869,1,0.036,0.00417,,0.136,0.589,118.515,239621,4
Sub Urban,PATCHWERK (with Two Feet),64,0.822,0.464,,-8.965,1,0.058,0.192,,0.293,0.773,97.506,141591,4
Stand Atlantic,Shh!,38,0.526,0.929,,-3.967,1,0.0472,0.000122,,0.471,0.489,97.52,158825,4
The Fratellis,Henrietta,87,0.611,0.95,,-3.138,0,0.0793,0.018,,0.234,0.852,122.452,211267,4
Sly & The Family Stone,"Everyday People - Live at The Woodstock Music & Art Fair, August 17, 1969",72,0.534,0.86,,-11.019,1,0.0346,0.0194,,0.414,0.769,130.475,195587,4
True Villains,Dig Your Grave,43,0.488,0.91,,-3.979,1,0.0654,0.000787,,0.334,0.654,164.08,192076,4
Texas Bluesmen,Part Time Love,39,0.609,0.394,,-12.993,1,0.0453,0.219,,0.128,0.567,108.515,385453,3
Buffalo Springfield,For What It's Worth,13,0.653,0.519,,-10.164,1,0.0497,0.406,,0.101,0.822,98.883,2.56155,4
Doja Cat,Ain't Shit,35,0.855,0.488,,-4.601,1,0.208,0.506,,0.347,0.619,124.097,2.90421667,4
S. P. Balasubrahmanyam,Pehla Pehla Pyar-Spbalasubhramaniam,38,0.594,0.53,,-10.226,0,0.0281,0.443,,0.421,0.457,101.831,4.405116667,4
Westlife,I Cry,34,0.586,0.625,,-5.744,0,0.0288,0.167,,0.184,0.309,127.917,4.187116667,4
Mathilda Homer,Rock Bottom,64,0.815,0.59,,-4.965,1,0.0503,0.0345,,0.202,0.934,114.024,176292,4
The Who,My Generation - Stereo Version,25,0.412,0.782,,-9.186,0,0.058,0.308,,0.0775,0.705,96.732,3.31178333,4
Father John Misty,Anthem,53,0.665,0.264,,-9.379,1,0.0326,0.85,,0.0696,0.285,176.911,345773,3
Gloryhammer,Hootsforce,31,0.411,0.946,,-4.756,1,0.0987,0.0028,,0.708,0.644,185.03,230293,4
Westsidejhitt,Whateva It Takez (feat. Quin NFN),42,0.701,0.759,,-5.448,0,0.298,0.13,,0.188,0.449,90.852,147692,4
Britney Spears,Rock Me In,33,0.584,0.952,,-6.514,1,0.0886,0.0122,,0.11,0.594,154.964,3.292216667,4
Killitorous,Total Protonic Reversal,83,0.21,0.994,,-2.772,1,0.169,4.38E-05,,0.12,0.0617,155.048,230120,4
The Raconteurs,Consoler Of The Lonely,4,0.408,0.821,,-4.987,1,0.0648,0.0193,,0.36,0.609,99.814,205587,4
REMI,Brain,25,0.732,0.665,,-6.851,0,0.0584,0.117,,0.108,0.775,139.594,230757,4
John Cooper Clarke,(I Married a) Monster from Outer Space,38,0.562,0.545,,-14.392,0,0.0487,0.764,,0.347,0.342,132.495,211560,4
DIIV,Skin Game,63,0.484,0.754,,-6.326,0,0.0383,0.00011,,0.123,0.399,124.971,265467,4
Harmonica Shah,All My Kids Is Ugly,46,0.407,0.723,,-4.074,1,0.0527,0.894,,0.0891,0.733,68.393,320387,4
Rod Wave,Rags2Riches 2 (feat. Lil Baby),53,0.874,0.443,,-9.628,0,0.241,0.147,,0.124,0.298,118.004,235988,4
"Arijit Singh, Tanishk Bagchi","Thodi Jagah (From ""Marjaavaan"")",30,0.621,0.467,,-4.835,0,0.0273,0.632,,0.0888,0.227,107.164,3.634133333,4
Eskiz,R√ºyalarƒ±n Ortasƒ±nda,71,0.585,0.713,,-6.087,1,0.0444,0.0252,,0.136,0.494,119.984,274487,4
iRO,Change Your Mind,50,0.531,0.772,,-4.126,1,0.0446,0.0541,,0.0827,0.842,175.022,180273,4
Eden Ben Zaken,◊™◊í◊ô◊ì ◊ú◊ô Je T'aime,51,0.818,0.721,,-4.059,0,0.0592,0.376,,0.045,0.434,124.994,180480,4
Johnny Rawls,Reckless Heart,33,0.722,0.624,,-6.307,1,0.0285,0.363,,0.0786,0.613,104.018,265053,4
tortugan√≥nima,Ukiyo,44,0.347,0.921,,-6.102,1,0.0439,0.074,,0.175,0.487,94.027,313250,4
Jim Snidero,I Fall in Love Too Easily,73,0.424,0.0301,,-15.316,0,0.0483,0.96,,0.21,0.349,67.541,5.394,4
The Fall,Totally Wired,63,0.427,0.867,,-7.182,1,0.219,0.000119,,0.0822,0.763,167.299,205373,4
One Morning Left,Downfall,44,0.402,0.927,,-5.416,0,0.0936,6.37E-05,,0.107,0.375,200.042,219895,4
Kaiser Chiefs,I Predict A Riot,39,0.392,0.979,,-3.942,1,0.0762,0.0163,,0.106,0.357,158.882,234773,4
Metallica,Tuesday's Gone,42,0.457,0.594,,-5.722,1,0.028,0.0116,,0.691,0.33,136.237,543867,3
Westlife,Seasons in the Sun,75,0.597,0.558,,-6.22,1,0.0226,0.197,,0.241,0.535,87.974,4.15445,4
Einar Selvik,Snake Pit Poetry,72,0.185,0.468,,-9.751,1,0.0362,0.694,,0.117,0.0401,79.879,428077,4
Ramones,California Sun - 2017 Remaster,49,0.426,0.855,,-3.132,1,0.054,0.0014,,0.0667,0.551,188.867,127747,4
Frances,Say It Again - Acoustic,86,0.695,0.228,,-9.708,1,0.0398,0.973,,0.0953,0.445,79.982,3.02346667,3
Bonfire,American Nights - Almost Unplugged,57,0.643,0.81,,-4.786,1,0.0246,0.000626,,0.0621,0.541,103.988,231360,4
Tall Juan,Atlantico,40,0.6,0.51,,-8.318,1,0.0446,0.16,,0.424,0.512,120.4,190297,4
Mastodon,Forged By Neron,61,0.333,0.972,,-3.323,0,0.123,0.000273,,0.104,0.137,169.806,185120,4
Elephant Stone,Sally Go Round the Sun,,0.483,0.596,,-7.602,1,0.0426,5.59E-05,,0.0879,0.073,127.423,104787,4
Dry Cleaning,Unsmart Lady,,0.428,0.794,,-5.415,1,0.0318,0.000565,,0.0872,0.485,94.091,182413,3
Westlife,No More Heroes,,0.321,0.399,,-8.084,1,0.0284,0.458,,0.0815,0.147,68.403,3.976,4
Mar√≠a Jos√© Llergo,"Pena, Penita, Pena (Homenaje a Lola Flores)",,0.549,0.24,,-7.454,0,0.0382,0.963,,0.0881,0.363,110.515,222533,4
Neck Deep,Can't Kick Up The Roots,,0.687,0.848,,-3.422,1,0.0308,0.0114,,0.301,0.858,114.974,156643,4
Jaykae,Chop (Henry the 8th),,0.412,0.835,,-6.081,1,0.228,0.14,,0.587,0.372,138.509,180677,4
Rage Against The Machine,Killing In The Name,,0.466,0.833,,-4.215,1,0.304,0.0266,,0.0327,0.661,88.785,313573,4
Castlecomer,All Of The Noise - Big Data Remix,,0.637,0.717,,-5.682,1,0.0343,0.0202,,0.0851,0.56,153.979,221299,4
Lupe Fiasco,"Kick, Push",,0.664,0.852,,-4.027,1,0.166,0.151,,0.316,0.474,94.782,255667,4
Jimi Hendrix,"Foxey Lady - Live at The Woodstock Music & Art Fair, August 18, 1969",,0.285,0.955,,-6.105,1,0.169,0.000799,,0.406,0.295,105.696,306640,4
The Kooks,Seaside,,0.629,0.422,,-8.542,0,0.0411,0.705,,0.124,0.325,129.456,99227,4
Jimi Hendrix,Little Wing,,0.515,0.534,,-8.045,1,0.0768,0.181,,0.0547,0.426,70.776,145747,4
MONOWHALES,Out With The Old,,0.451,0.932,,-4.149,1,0.117,0.000219,,0.0753,0.366,161.84,171186,4
CYNE,Elephant Rome,,0.686,0.757,,-6.249,0,0.268,0.513,,0.142,0.4,90.163,179227,4
The Church,Under The Milky Way,,0.578,0.583,,-13.416,0,0.0269,0.0548,,0.125,0.519,135.986,297600,4
Nine Inch Nails,Closer,,0.546,0.724,,-8.639,0,0.0427,0.000273,,0.133,0.586,89.991,373307,4
The Revelries,That Side of You,,0.496,0.97,,-3.893,0,0.121,0.00377,,0.258,0.35,136.033,215816,4
Remi Wolf,Woo! - Panda Bear Remix,,0.684,0.656,,-5.875,1,0.0936,0.725,,0.126,0.367,85.994,142007,4
Valerie June,Slip Slide On By,,0.497,0.263,,-8.117,1,0.039,0.353,,0.128,0.551,112.49,244147,3
A Day To Remember,Last Chance To Dance (Bad Friend),,0.308,0.916,,-4.13,0,0.0875,2.02E-05,,0.322,0.68,122.231,185733,4
Jamila Woods,Blk Girl Soldier,,0.458,0.921,,-5.465,1,0.181,0.00245,,0.137,0.597,165.693,202478,4
The Cranberries,Twenty One,,0.578,0.358,,-14.819,0,0.0317,0.00986,,0.123,0.0891,119.974,187907,4
Arise Roots,Fade Away,,0.768,0.678,,-6.825,1,0.0321,0.165,,0.151,0.721,132.976,299600,4
Silent Child,Fuck You,,0.617,0.557,,-5.931,0,0.0381,0.155,,0.48,0.355,143.912,183333,4
Berry Sakharof,◊¢◊ë◊ì◊ô◊ù,,0.505,0.799,,-6.333,0,0.028,0.00132,,0.0972,0.386,97.649,304573,4
Polo G,Martin & Gina,,0.832,0.534,,-7.813,0,0.253,0.345,,0.165,0.116,93.924,132833,4
Julia Michaels,Little Did I Know,,0.423,0.405,,-6.174,1,0.033,0.347,,0.0951,0.346,140.875,196253,4
Maybird,Turning Into Water,,0.446,0.658,,-6.746,1,0.0362,0.00209,,0.241,0.635,127.048,201403,4
